Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
,delta,62,67,ORG,0.4964
,omicron,70,77,ORG,0.9994
,cha ursula,0,10,PER,0.7851
,paolaelpancake,4,18,PER,0.9989
,cha ursula,20,30,MISC,0.9965
,italia,46,52,LOC,1.0
,austria,58,65,LOC,1.0
,the running man,115,130,MISC,0.9999
,paolaelpancake,4,18,PER,0.9989
,cha ursula,20,30,MISC,0.9965
,ursula,40,46,PER,0.9999
,antivax,89,96,MISC,0.9922
,paolaelpancake,4,18,PER,0.9989
,cha ursula,20,30,MISC,0.9965
,paolaelpancake,4,18,PER,0.9989
,cha ursula,20,30,MISC,0.9965
,eucoronavirus,0,13,MISC,0.9999
,ómicron,93,100,MISC,0.9998
,coronavirus,0,11,MISC,0.9992
,galápagos,49,58,LOC,1.0
,usa,85,88,LOC,0.9998
,ecuador,89,96,LOC,0.9999
,panamá,97,103,LOC,1.0
,elsalvador,104,114,LOC,0.8625
,uruguay,115,122,LOC,0.9999
,alemania,123,131,LOC,0.9998
,francia,132,139,LOC,0.9997
,holanda,140,147,LOC,0.9997
,reinounido,148,158,LOC,0.4956
,irlanda,159,166,LOC,0.9999
,rusia,167,172,LOC,0.9997
,españa,174,180,LOC,0.9998
,italia,181,187,LOC,0.9996
,colombia,189,197,LOC,0.9999
,perú,198,202,LOC,0.9999
,guayaquil,203,212,LOC,0.9996
,quito,213,218,LOC,0.9998
,cuenca manta,219,231,LOC,0.9997
,iaim_ve,22,29,ORG,0.9674
,covid-19,114,122,MISC,0.9998
,yotengoycuidomiaeropuerto,124,149,MISC,0.9991
,amazon,38,44,ORG,0.9999
,california,81,91,LOC,0.9997
,covid-19,203,211,MISC,0.9999
,covid19,133,140,MISC,0.9999
,foro virtual,33,45,MISC,0.9998
,hisd,60,64,ORG,1.0
,covid-19,92,100,MISC,0.9999
,gobierno de @cuauhtemocb10,9,35,ORG,0.8379
,morelos,73,80,LOC,0.9999
,gobiernodemorelos,81,98,ORG,0.9912
,cuauhtémocblanco,99,115,MISC,0.9844
,covid19 art6to,122,136,MISC,0.9853
,covid-19,67,75,MISC,0.9998
,mallorca,87,95,LOC,1.0
,cronicabalear,120,133,ORG,0.7278
,cronicabalear,147,160,ORG,0.5884
,consubal,164,172,ORG,0.9896
,inglaterra,13,23,LOC,1.0
,tottenham,25,34,ORG,0.9999
,tottenham,99,108,ORG,0.9999
,premier league,138,152,MISC,0.9994
,covid-19,30,38,MISC,0.9998
,smir54,1,7,PER,0.5858
,uci,100,103,LOC,0.9441
,covid,115,120,LOC,0.9059
,caracas,242,249,LOC,1.0
,covid,19,24,MISC,0.9751
,“un apoyo con 4 patas”,0,22,MISC,0.9149
,españa,49,55,LOC,1.0
,covid19,112,119,MISC,0.999
,pets4good,127,136,ORG,0.964
,perros azules,148,161,ORG,0.9999
,perrodeasistencia,203,220,MISC,0.8345
,hospitalgregoriomarañón,221,244,MISC,0.945
,covid-19,33,41,ORG,0.9561
,somoscecyte,187,198,MISC,0.4727
,cecytedediez,199,211,MISC,0.9782
,martinasisters,4,18,PER,0.9933
,covid-19,55,63,MISC,0.9998
,covid vacunacion somoselmedio,93,122,MISC,0.9999
,diariohoy,0,9,ORG,0.6607
,hospital general del estado,44,71,ORG,0.8085
,covid19,104,111,MISC,0.9977
,sonora,202,208,LOC,0.9998
,ssaludsonora,210,222,ORG,0.9314
,protecciónsocial crisis covid,98,127,MISC,0.9993
,covid-19,49,57,MISC,0.9998
,covid19,30,37,MISC,0.9998
,portubienestar,154,168,MISC,0.8523
,issstecontigo,169,182,MISC,0.546
,prontosaldremos transformandoalissste,183,220,MISC,0.9875
,méxico,0,6,LOC,0.9935
,méxico,18,24,LOC,0.9032
,covid-19,61,69,MISC,0.9999
,paraparlé,70,79,MISC,0.8586
,zacatecas,80,89,LOC,0.9999
,méxico,90,96,LOC,0.9948
,mundo,97,102,LOC,0.3911
,covid,74,79,MISC,0.9999
,"""el nuevo paradigma de la propiedad industrial en méxico""",55,112,MISC,0.991
,magistrado juan antonio rodríguez corona,130,170,PER,0.9947
,facebook,238,246,MISC,0.9769
,alertanews24,4,16,ORG,0.953
,coronavirus,20,31,MISC,0.9999
,coronavirus,72,83,MISC,0.9999
,el-imamal-mahdi,107,122,PER,0.9961
,nasser mohammed,123,138,PER,0.9794
,campeche,0,8,LOC,1.0
,vacunología,75,86,LOC,0.3703
,covid-19,138,146,MISC,0.9998
,america,10,17,LOC,0.9983
,estados unidos,45,59,ORG,0.8559
,brasil,75,81,LOC,1.0
,argentina,96,105,LOC,1.0
,colombia,120,128,LOC,1.0
,méxico,143,149,LOC,1.0
,perú,164,168,LOC,1.0
,chile,183,188,LOC,1.0
,canadá,203,209,LOC,1.0
,cuba,222,226,LOC,1.0
,guatemala,239,248,LOC,1.0
,covid19,250,257,MISC,0.9909
,quedateencasa,258,271,MISC,0.6677
,viajeschat,193,203,ORG,0.7232
,pulsoguayaco,4,16,ORG,0.9751
,coronavirus,18,29,MISC,0.9992
,galápagos,67,76,LOC,1.0
