Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
,drtr00per,4,13,PER,0.8371
,residentevil,30,42,MISC,0.9999
,jillvalentine,66,79,PER,0.983
,astra,51,56,ORG,0.9999
,pfizer,59,65,ORG,0.9999
,usa,89,92,LOC,0.9999
,francia,95,102,LOC,0.9999
,argentina,138,147,LOC,0.9998
,sputnik,188,195,MISC,0.9998
,cuba,197,201,ORG,0.9993
,venezuela,217,226,ORG,0.9056
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,foiokelvin,1,11,PER,0.6631
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,ecastillochavez,1,16,PER,0.7632
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
,francia,114,121,LOC,1.0
,astra,70,75,ORG,0.9999
,pfizer,78,84,ORG,0.9999
,usa,108,111,LOC,0.9999
