Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
,basílica de guadalupe,14,35,LOC,0.9999
,covid19,89,96,MISC,0.9998
,laprevenciónesnuestrafuerza,197,224,MISC,0.9688
,covid19,44,51,MISC,0.9999
,pablo_granados,96,110,PER,0.9996
,draanaceci,114,124,PER,0.9975
,teloexplicoenespañol,181,201,MISC,0.9977
,latamchequea,202,214,MISC,0.9768
,covid19,68,75,MISC,0.9998
,ocuituco,145,153,LOC,0.8802
,curp,250,254,MISC,0.999
,covid19 besafe  cidem valencia carabobo,58,97,MISC,0.7697
,gobcdmx,4,11,ORG,0.9996
,ciudad,75,81,LOC,0.9992
,covid19,92,99,MISC,0.9998
,protégetey,127,137,MISC,0.9423
,andrea meza,11,22,PER,0.9999
,missuniverso,52,64,MISC,0.9939
,aztecauno,118,127,ORG,0.947
,españa,59,65,LOC,0.9998
,áfrica,73,79,LOC,1.0
,covid,134,139,MISC,0.9999
,sars,145,149,MISC,0.9997
,spa250,151,157,MISC,0.9997
,sipse,4,9,ORG,0.9998
,variante ómicron,11,27,MISC,0.9795
,cdc,59,62,ORG,0.9998
,bad bunny,36,45,MISC,0.9997
,omicron,112,119,MISC,0.9999
,cdc,17,20,ORG,0.9998
,javierarocaa,4,16,PER,0.9996
,juancarlosi,49,60,PER,0.9963
,tratado de utrech,96,113,MISC,0.9996
,gnb,4,7,ORG,0.9968
,d212,8,12,MISC,0.9956
,covid-19,97,105,MISC,0.9998
,venezuelaenvictoria,116,135,LOC,0.9867
,venezuela,26,35,LOC,0.9998
,covid-19,57,65,MISC,0.9995
,9dic venezuelaenvictoria pueblovencedor,164,203,MISC,0.9983
,ceofanbporvzla,204,218,MISC,0.8828
,prensafanb,221,231,ORG,0.9565
,tuitdelafont,4,16,ORG,0.8802
,nadia ferreira,28,42,PER,0.9998
,oms,35,38,ORG,0.9998
,glorioso ejército,83,100,ORG,0.9721
,ejército,114,122,ORG,0.9999
,lauros de gloria,189,205,MISC,0.9998
,carlosrojasecu,4,18,PER,0.9751
,xboxstudio,4,14,ORG,0.999
,halo infinite,16,29,MISC,0.9999
,goty,45,49,MISC,0.9981
,"""thegameawards players voice""",77,105,MISC,0.9999
,halo,118,122,ORG,0.9913
,joestaten,128,137,PER,0.4801
,saluddpinar,4,15,ORG,0.9895
,cuba,17,21,ORG,0.9998
,pinardelrío,102,113,LOC,0.9986
,orlandorpn,4,14,PER,0.997
,radio undav,17,28,MISC,0.9568
,radio undav,107,118,ORG,0.997
,la radio pública de la universidad nacional de avellaneda,123,180,ORG,0.9503
,gnbaragua,3,12,ORG,0.9997
,paz,51,54,MISC,0.9262
,covid19 9dic venezuelaenvictoria pueblovencedor,121,168,MISC,0.9985
,ceofanbporvzla,169,183,MISC,0.9646
,prensafanb,186,196,ORG,0.9804
,prensacmdtegral,200,215,ORG,0.9734
,dcr342guarico,102,115,MISC,0.7618
,covid19,149,156,MISC,0.9992
,venezuelaenvictoria,162,181,MISC,0.6406
,gnbguarico,182,192,MISC,0.7552
,pueblovencedor,193,207,MISC,0.8618
,ceofanbporvzla,208,222,MISC,0.9458
,prensafanb,225,235,ORG,0.9984
,prensacmdtegral,239,254,ORG,0.9997
,samironeboy,4,15,PER,0.7156
,gbpedromtorres,4,18,ORG,0.9935
,gnbcapital,78,88,ORG,0.9999
