Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1399214048944607232,david,24,29,PER,0.9876
1399214049024299008,the telegraph,52,65,ORG,0.6416
1399214049590538241,victorian,20,29,MISC,0.9904
1399214049590538241,covidsafe,64,73,MISC,0.484
1399214049703890945,malaysian,50,59,MISC,0.9962
1399214051658326021,bengaluru,163,172,LOC,0.8526
1399214051662594048,covid-19,102,110,MISC,0.6807
1399214051662594048,mpfightscorona,121,135,ORG,0.4255
1399214051989721090,miti,170,174,ORG,0.7973
1399214051989721090,mco,183,186,ORG,0.8053
1399214052010717188,covid,35,40,MISC,0.4109
1399214052010717188,south florida,71,84,LOC,0.9615
1399214052010717188,us,102,104,LOC,0.9988
1399214052014911490,galaxy,17,23,ORG,0.3222
1399214052224770050,titanic,52,59,MISC,0.9523
1399214052543451140,kikopangilinan,36,50,PER,0.7859
1399214053222871044,yan,21,24,PER,0.9956
1399214053222871044,wuhan lab of virology,69,90,ORG,0.7856
1399214056435634180,keerthysuresh meenajo  stayhomestaysafe wearamask,82,131,ORG,0.5797
1399214056687407105,isolation story,4,33,MISC,0.8781
1399214056687407105,nintendoswitch,62,76,MISC,0.5676
1399214056687407105,route me mail,98,111,MISC,0.6877
1399214056783826945,bill gates foundation,19,40,ORG,0.8211
1399214056783826945,genomics,48,56,ORG,0.5305
1399214057169768449,npr,4,7,ORG,0.5897
1399214057169768449,maine,120,125,LOC,0.9985
1399214057656229889,adivasi,117,124,MISC,0.6108
1399214058008547329,morrison hunt colbeck,63,84,PER,0.9657
1399214059384356864,malaysian,0,9,MISC,0.9991
1399214059946319872,laura!,31,37,LOC,0.6101
1399214060013604869,houston,35,42,LOC,0.994
1399214060013604869,abc news,85,93,ORG,0.9791
1399214060168744964,jeffries,5,13,PER,0.4704
1399214060168744964,texas,15,20,LOC,0.9965
1399214061217357824,isolation story,4,33,MISC,0.8781
1399214061217357824,nintendoswitch,62,76,MISC,0.5676
1399214061217357824,route me mail,98,111,MISC,0.6877
1399214061317918720,covid,69,74,MISC,0.6397
1399214061389193222,seva,122,126,MISC,0.4925
1399214061389193222,corpora,132,139,MISC,0.5303
1399214061896671242,sian,26,30,PER,0.5152
1399214061896671242,australian government,73,94,ORG,0.5183
1399214061955391489,india,77,82,LOC,0.9726
1399214061955391489,india,120,125,LOC,0.9929
1399214062089633797,mzhemingway,19,30,PER,0.9485
1399214062089633797,wuhan,60,65,LOC,0.9834
1399214062089633797,trump,98,103,PER,0.9836
1399214064623099910,trump,13,18,PER,0.7369
1399214065025753090,india,51,56,LOC,0.9991
1399214065025753090,modi,79,83,PER,0.9744
1399214066544136192,publicis sapient,3,19,ORG,0.869
1399214067441602567,sushma malhotra,19,34,PER,0.4296
1399214067999383554,ishacrematoriums,20,36,ORG,0.5335
1399214067999383554,covid,81,86,ORG,0.6213
1399214068544724994,reuters,113,120,ORG,0.9826
1399214068544724994,cnbc,122,126,ORG,0.9924
1399214068544724994,bloomberg,128,137,ORG,0.9416
1399214068892794887,indian,54,60,MISC,0.9946
1399214068922257410,covid19 india,20,33,ORG,0.7289
1399214069035388934,uk,92,94,LOC,0.9994
1399214070704721928,pandemic year 2020-21,20,41,MISC,0.7257
1399214070973140992,victoria,44,52,LOC,0.9934
1399214071388463104,chelsea,4,11,LOC,0.8251
1399214071388463104,tony cascarino,16,30,PER,0.9974
1399214071388463104,chelsea,44,51,ORG,0.5808
1399214073732943875,sc,53,55,ORG,0.6189
1399214074374725635,merlino,102,109,PER,0.9968
1399214074790039553,chile,20,25,LOC,0.9909
1399214076786450435,state govt,64,74,ORG,0.6524
1399214079927934982,ishacrematoriums,20,36,ORG,0.5335
1399214079927934982,covid,81,86,ORG,0.6213
1399214081274380293,supreme court,18,31,ORG,0.8864
1399214081274380293,cbse,78,82,MISC,0.7944
1399214081274380293,icse,87,91,MISC,0.7735
1399214082188742659,wuhan,45,50,LOC,0.9543
1399214082188742659,ccp,68,71,ORG,0.9357
1399214083438641153,covid19,1,8,ORG,0.5899
1399214083438641153,carla,190,195,LOC,0.7247
1399214083438641153,wilshire,196,204,LOC,0.8388
1399214083593756675,pfizer,53,59,ORG,0.6532
1399214083593756675,cdc,69,72,ORG,0.9675
1399214083748950020,thambi,18,24,ORG,0.3897
1399214083795161093,uddhav,33,39,PER,0.9999
1399214083795161093,uddhavthackeray  uddhavthackeray,105,137,ORG,0.7383
1399214083807735813,jesus corona,35,47,PER,0.9605
1399214083807735813,cruz azul,49,58,PER,0.9814
1399214084361310213,sai,100,103,LOC,0.5253
1399214084361310213,aiba,105,109,ORG,0.7649
1399214084361310213,bfi,118,121,ORG,0.9643
1399214084592132097,oklahoma,16,24,LOC,0.9669
1399214087226146816,clippers,71,79,ORG,0.9993
1399214087381336064,south africa,106,118,LOC,0.9737
1399214087830073345,india,0,5,LOC,0.9995
1399214092133584901,memorial day,15,27,MISC,0.9399
1399214092150263814,labour,34,40,ORG,0.7863
1399214092271771658,scottmorrisonmp,99,114,MISC,0.7743
1399214092942905350,novaccinepassportsanywhere,87,113,MISC,0.5775
1399214093496721417,assam,30,35,LOC,0.7732
1399214093496721417,covid19,90,97,MISC,0.6666
1399214094092320769,colombia,31,39,LOC,0.9995
1399214094373187592,natasha!,86,94,PER,0.628
1399214094587097096,delhi,75,80,LOC,0.9982
1399214095543541763,joe biden,19,28,PER,0.9866
1399214095744704518,kimble,12,18,PER,0.5083
1399214096763940873,corona,84,90,ORG,0.484
1399214096763940873,india,121,126,LOC,0.998
1399214097615376385,simone gold,19,30,PER,0.6955
1399214097615376385,america,72,79,LOC,0.9973
1399214097904902145,west point,80,90,LOC,0.4453
1399214098517159938,london,67,73,LOC,0.9999
1399214098865278978,supreme court,18,31,ORG,0.8864
1399214098865278978,cbse,78,82,MISC,0.7944
1399214098865278978,icse,87,91,MISC,0.7735
1399214098978684928,argentina,0,9,LOC,0.9463
1399214098978684928,hosting of copa america,12,35,ORG,0.8754
1399214100274679808,karnataka covid,0,15,ORG,0.7228
1399214100274679808,the times of india,93,111,ORG,0.8101
1399214100274679808,t7dsucnfeq,125,135,LOC,0.9208
1399214101058883590,harveynormanau gerry,16,36,ORG,0.695
1399214101822201860,lnp,78,81,ORG,0.996
1399214101822201860,lucas,130,135,PER,0.9988
1399214102241763330,uk,25,27,LOC,0.999
1399214102690648065,osha,21,25,ORG,0.9974
1399214102690648065,covid,57,62,MISC,0.754
1399214104989077511,john krasinski,0,14,PER,0.9985
1399214104989077511,a quiet place part ii,34,55,MISC,0.8984
1399214104989077511,memorial day,73,85,MISC,0.9656
1399214105018445825,cdc,121,124,ORG,0.964
1399214106868023303,anthony fauci,29,42,PER,0.9441
1399214106868023303,united states,89,102,LOC,0.9863
1399214106868023303,trump,114,119,MISC,0.7025
1399214107157483522,marty makary,24,36,PER,0.9994
1399214107157483522,johns hopkins,38,51,PER,0.6456
1399214107253874693,oci,17,20,ORG,0.8675
1399214107295850503,scott morrison,20,34,PER,0.9983
1399214107295850503,victorian,90,99,MISC,0.9925
1399214107761405953,mukesh ambani,15,28,ORG,0.8695
1399214107761405953,rock,111,115,LOC,0.5078
1399214111783755779,madam,0,5,PER,0.8899
1399214113667100676,"""ron desantis""",15,28,ORG,0.7445
1399214113667100676,ron,132,135,PER,0.9306
1399214114182860804,southern state of guangzhou,76,103,LOC,0.8425
1399214114761629705,puc,56,59,ORG,0.6795
1399214114908561411,melbourne,65,74,LOC,0.9997
1399214114908561411,"""rolld vietnamese""",95,112,MISC,0.7347
1399214115336310785,whatsapp,42,50,MISC,0.7127
1399214115336310785,covid19,120,127,ORG,0.331
1399214116477104129,malaysian,78,87,MISC,0.8584
1399214117756575744,ontario canada,92,106,ORG,0.6935
1399214117756575744,doug ford trudeau protec,115,139,PER,0.7519
1399214118071115776,changjun wang,89,102,PER,0.5577
1399214118071115776,pla eastern theater command,110,137,ORG,0.9752
1399214118758871040,byram bridle,77,89,PER,0.9463
1399214119027449857,chennai,117,124,LOC,0.5574
1399214119132098564,icu,53,56,ORG,0.5054
1399214119132098564,hyderabad,76,85,LOC,0.9966
1399214119132098564,amaravati,130,139,LOC,0.9905
1399214119241228289,covaxin,33,40,MISC,0.9301
1399214119241228289,bb,44,46,MISC,0.8187
1399214119241228289,covishield,105,115,MISC,0.5437
1399214119459360771,covid,28,33,ORG,0.5363
1399214119459360771,usa,72,75,LOC,0.9946
1399214120965189645,donald trump,26,38,PER,0.9618
1399214120965189645,abc,51,54,ORG,0.9955
1399214120965189645,jon karl,57,65,PER,0.9965
1399214120965189645,trump,122,127,ORG,0.5372
1399214121065844736,orange county,20,33,LOC,0.8674
1399214121065844736,mealsonwheelsoc,106,121,MISC,0.7223
1399214121166454784,governors,47,56,ORG,0.3564
1399214121166454784,commerce,72,80,ORG,0.9221
1399214121644564484,scottytheannouncer scottydoe,104,132,LOC,0.7306
1399214122592620544,ilhan,4,9,PER,0.5102
1399214123217457155,covid19,19,26,MISC,0.8599
1399214123217457155,ug,128,130,ORG,0.4406
1399214123217457155,alfred driwale,188,202,PER,0.9888
1399214125281075201,129th day,56,65,MISC,0.906
1399214125281075201,travelgov  asian,111,127,MISC,0.8673
1399214126505742339,natasha!,86,94,PER,0.628
1399214126971469829,marty makary,24,36,PER,0.9994
1399214126971469829,johns hopkins,38,51,PER,0.6456
1399214126992400385,wuhanlab,35,43,ORG,0.4452
1399214126992400385,covid19,108,115,MISC,0.5816
1399214127147487233,nancy pelosi,15,27,PER,0.995
1399214127147487233,wuhan,118,123,LOC,0.4413
1399214127772360706,china,109,114,LOC,0.9987
1399214127856246786,us,18,20,LOC,0.9976
1399214128091348994,indian,17,23,MISC,0.9987
1399214128091348994,covid-19,45,53,LOC,0.4315
1399214128800034820,poemsforhumanity,38,54,MISC,0.7408
