Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1399304646129160193,malaysia,37,45,LOC,0.999
1399304646460514305,business confidence index,30,55,MISC,0.7685
1399304646548725762,edinburgh,0,9,LOC,0.9175
1399304646548725762,brighter days,120,133,MISC,0.5562
1399304646548766722,financialadvice,95,110,MISC,0.9116
1399304647009988610,bihar,4,9,LOC,0.7067
1399304647228149765,corrie,0,6,PER,0.954
1399304647228149765,tina o’brien,9,21,PER,0.9875
1399304647253299201,cafe,14,18,ORG,0.5268
1399304647253299201,ca,22,24,LOC,0.6554
1399304647253299201,covid,127,132,MISC,0.4931
1399304647421042690,post-covid,18,28,MISC,0.6549
1399304647429427203,ca,23,25,LOC,0.4354
1399304648406732803,east &amp,58,67,ORG,0.4813
1399304648406732803,south east asians,69,86,MISC,0.7452
1399304648406732803,covid-19,93,101,MISC,0.8124
1399304648406732803,recipesagainstracism,109,129,MISC,0.9721
1399304648406732803,sachiko &amp,154,166,ORG,0.6363
1399304648406732803,uk,216,218,LOC,0.9917
1399304648423473156,iim sambalpur,13,26,ORG,0.9019
1399304648473952259,big pharma,124,134,ORG,0.8309
1399304648473952259,cdc,136,139,ORG,0.9795
1399304648637308936,luxembourg,6,16,LOC,0.4486
1399304648855592961,astrazeneca vaccine,33,52,ORG,0.6583
1399304648855592961,uganda,106,112,LOC,0.9997
1399304648855592961,alfred driwale,120,134,PER,0.8546
1399304648935231491,cannabisnews,125,137,ORG,0.499
1399304648943718402,san antonio city,0,16,ORG,0.7155
1399304648943718402,erik walsh,25,35,PER,0.9998
1399304648943718402,ksat,43,47,ORG,0.9858
1399304648943718402,leading sa,51,61,ORG,0.9382
1399304649136652290,joe biden,25,34,PER,0.9988
1399304649136652290,wuhan,64,69,LOC,0.9969
1399304649136652290,covid-19,97,105,MISC,0.6556
1399304649136652290,chris salcedo,116,129,PER,0.9976
1399304649170030592,rahul gandhi,26,38,PER,0.9793
1399304649694355461,covid,69,74,LOC,0.8266
1399304649971171332,sheikha moza,3,15,PER,0.7872
1399304649971171332,nasser,21,27,PER,0.8922
1399304649971171332,education city,83,97,LOC,0.7674
1399304649971171332,qatar foundation,187,203,ORG,0.9246
1399304651942633473,mumbai,0,6,LOC,0.9993
1399304651942633473,covid-19,94,102,MISC,0.543
1399304651950985217,skincancerawarenessmonth,3,27,ORG,0.6099
1399304652315926530,scotvoting,90,100,ORG,0.7332
1399304652471083008,qr,238,240,MISC,0.8284
1399304652600922114,covid-19,9,17,MISC,0.6158
1399304652609314817,khammam,33,40,ORG,0.6175
1399304652609314817,icu,44,47,ORG,0.6874
1399304652609314817,ventilator beds,53,68,ORG,0.7126
1399304652609314817,icu beds,72,80,ORG,0.8876
1399304652647137280,us,0,2,LOC,0.9792
1399304652647137280,blinken,13,20,PER,0.9932
1399304652647137280,indian,25,31,MISC,0.9994
1399304652647137280,us,63,65,LOC,0.9759
1399304652647137280,us-india comprehensive global strategic partnership,90,141,MISC,0.44
1399304652647137280,covid-19,153,161,MISC,0.6842
1399304652647137280,tco,249,253,LOC,0.5362
1399304652668108802,covidvic,114,122,ORG,0.3835
1399304652697505794,uk,135,138,LOC,0.9417
1399304652806631425,covid19,47,54,MISC,0.7279
1399304652806631425,northeast,89,98,LOC,0.7567
1399304652806631425,northcumbria,103,115,LOC,0.9862
1399304653221806080,mbano road,23,33,LOC,0.7925
1399304653221806080,obigbo,35,41,MISC,0.746
1399304653221806080,igweocha,45,53,LOC,0.4446
1399304653221806080,biafra land,55,66,LOC,0.6344
1399304653221806080,senator,125,132,MISC,0.5608
1399304653255282693,cbse,78,82,ORG,0.4238
1399304653255282693,dsssb,125,130,ORG,0.4753
1399304653502926850,covid19,13,20,MISC,0.8548
1399304653502926850,feixi,32,37,LOC,0.942
1399304653502926850,lyu,54,57,PER,0.9988
1399304653502926850,covid-19,118,126,MISC,0.7103
1399304653502926850,hefei,153,158,LOC,1.0
1399304653880365059,india,10,15,LOC,1.0
1399304653960060928,egypt bets,0,10,ORG,0.6772
1399304654023016448,vietnam,0,7,LOC,0.9979
1399304654023016448,hanoi,69,74,LOC,0.9987
1399304654266138625,covid relief activity,26,47,ORG,0.6582
1399304654266138625,bjp city office,49,64,ORG,0.9273
1399304654266138625,barkhatpura,66,77,LOC,0.9492
1399304654266138625,c9ziisnpll,91,101,LOC,0.8711
1399304656929452033,maldivian karens,27,43,MISC,0.8666
1399304657206349824,corona,91,97,PER,0.8448
1399304657294352385,india,9,14,LOC,0.9948
1399304657294352385,epfo,16,20,ORG,0.9953
1399304657424420868,covid,69,74,LOC,0.8266
1399304657474785283,chao shan,99,108,PER,0.9874
1399304657671888899,covid,69,74,LOC,0.8266
1399304657676161025,hyderabad,21,30,LOC,0.9994
1399304657688666121,covid,69,74,LOC,0.8266
1399304657781104642,ariaria international market,57,85,ORG,0.9202
1399304657781104642,aba,89,92,LOC,0.9924
1399304658405916673,covid,69,74,LOC,0.8266
1399304658733121537,biden,18,23,PER,0.9804
1399304658733121537,covid,48,53,ORG,0.6376
1399304659169316864,england,21,28,LOC,0.8879
1399304659240558600,hamza,12,17,PER,0.5206
1399304659307614208,cochin port,9,20,ORG,0.828
1399304659307614208,kochi municipal corporation,44,71,ORG,0.9778
1399304659307614208,covid,81,86,ORG,0.3097
1399304659475521538,covid19,49,56,MISC,0.778
1399304659735498753,covid,69,74,LOC,0.8266
1399304659769061383,cansino,38,45,ORG,0.7247
1399304659769061383,south china,89,100,LOC,0.9984
1399304659769061383,guangdong province,103,121,LOC,0.7975
1399304659995611136,nicola sturgeon,28,43,PER,0.9946
1399304659995611136,scotland,88,96,LOC,0.9989
1399304659995611136,john mclellan,99,112,PER,0.97
1399304660612116481,lee,36,39,PER,0.9375
1399304660612116481,singaporeans,60,72,MISC,0.9906
1399304660612116481,singapore,123,132,LOC,0.9996
1399304660612116481,singaporeans,161,173,MISC,0.997
1399304661455183872,mo khatta,46,55,MISC,0.8246
1399304662021517312,cornwall,90,98,LOC,0.9995
1399304662826815489,janssen,17,24,ORG,0.4592
1399304662826815489,uk,63,65,LOC,0.9979
1399304663258648576,wuhan,22,27,LOC,0.8945
1399304663652966401,sant kabir nagar,47,63,LOC,0.7354
1399304663652966401,jcb,86,89,ORG,0.5245
1399304663682408450,covid,97,102,MISC,0.4463
1399304663753629696,ajith,41,46,PER,0.9735
1399304663753629696,vaccination,107,118,MISC,0.7825
1399304663753629696,only thalaajith,121,136,MISC,0.9231
1399304663908765697,manitoba,0,8,LOC,0.9996
1399304663971815425,nestle,0,6,ORG,0.9942
1399304663971815425,nestleindia covid maggi covidsupport apollohospitals,58,110,ORG,0.7714
1399304664718331909,congress,77,85,ORG,0.967
1399304664718331909,rajasthan,92,101,LOC,0.9892
1399304664718331909,covid,134,139,PER,0.9467
1399304664760438785,uk,18,22,LOC,0.9833
1399304665175453700,vietnam,13,20,LOC,0.9953
1399304665175453700,united kingdom,60,74,LOC,0.9591
1399304665175453700,boris johnson,76,89,PER,0.9836
1399304665469231109,london,131,137,LOC,0.9996
1399304666114977793,russian network behind an anti-pfizer disinformation drive,10,68,MISC,0.7726
1399304666114977793,europe,72,78,LOC,0.9933
1399304666114977793,nyay8iekl4,92,102,LOC,0.8992
1399304666320678914,drmuradpti,91,101,ORG,0.3763
1399304666714939392,gutu,18,22,LOC,0.9832
1399304666815467525,gpay,34,38,ORG,0.4252
1399304666815467525,paytm,43,48,ORG,0.5848
1399304666815467525,paytm,62,67,ORG,0.5426
1399304666815467525,gpay,123,127,MISC,0.5868
1399304667377455104,covid,69,74,LOC,0.8266
1399304667407003648,climatechange,34,47,MISC,0.9969
1399304667407003648,covid19,86,93,MISC,0.8851
1399304667872448514,e/si gurmail singh,87,105,PER,0.8549
1399304667872448514,covid19,124,131,ORG,0.3704
1399304668010909696,covid,221,226,ORG,0.6822
1399304668325433344,centralvistaproject,18,37,ORG,0.5111
1399304668325433344,india,56,61,LOC,0.9999
1399304668325433344,covid,76,81,LOC,0.347
1399304668707135490,covid,69,74,LOC,0.8266
1399304669302644738,covid,69,74,LOC,0.8266
1399304670238101504,dorathy,20,27,PER,0.5611
1399304670238101504,laycon,29,35,LOC,0.351
1399304670238101504,nengi,37,42,ORG,0.293
1399304670238101504,bbnaija,51,58,ORG,0.302
1399304670363979783,pcc,54,57,ORG,0.886
1399304670363979783,shri nagraj gouri,64,81,ORG,0.7666
1399304670363979783,amargol village,85,100,LOC,0.6769
1399304670363979783,navanagar,104,113,LOC,0.9997
1399304670363979783,inckarnata,129,139,MISC,0.5134
1399304671420850181,inayathkhalil in kgfc,116,137,MISC,0.5933
1399304671471104002,zee hindustan,14,27,ORG,0.7454
1399304671471104002,ecuador,51,58,LOC,0.9997
1399304671471104002,up,98,100,LOC,0.6756
1399304671471104002,aligarh,103,110,LOC,0.8286
1399304671471104002,anm neha khan,117,130,PER,0.7815
1399304671651524609,teletechduma,18,30,ORG,0.7051
1399304671651524609,teletech community foundation,141,170,ORG,0.9495
1399304671810920448,queensland,12,22,LOC,0.5896
