Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1399380121816076288,china,23,28,LOC,0.6088
1399380121887330306,the singhania times,20,39,MISC,0.8945
1399380122092904449,neanderthal,19,30,MISC,0.9733
1399380122092904449,neanderthal,55,66,MISC,0.6386
1399380122864476167,united states,88,101,LOC,0.9993
1399380123690803200,goa,60,63,LOC,0.9753
1399380123867136003,doug ford,36,45,PER,0.9971
1399380124009705472,big pharma,17,27,ORG,0.9648
1399380124261179396,oku,153,156,MISC,0.7038
1399380125637095426,ontario,19,26,LOC,0.8595
1399380125637095426,covid19,53,60,MISC,0.892
1399380126119251972,rajasthan coronaupdate,19,41,ORG,0.4228
1399380126119251972,jaipur,93,99,LOC,0.3869
1399380127406989315,kerala cm,9,18,ORG,0.7436
1399380127406989315,tamil nadu,47,57,LOC,0.9677
1399380127406989315,andhra pradesh,59,73,LOC,0.9926
1399380127406989315,telangana,75,84,LOC,0.996
1399380127406989315,chhattisgarh,86,98,LOC,0.998
1399380127406989315,odisha,100,106,LOC,0.9936
1399380127406989315,jharkhand,108,117,LOC,0.9843
1399380127406989315,west bengal,119,130,LOC,0.9971
1399380127406989315,delhi,132,137,LOC,0.9987
1399380128585732096,cdcs,42,46,ORG,0.607
1399380128585732096,n95,179,182,MISC,0.9716
1399380130632437764,yogi,92,96,MISC,0.4838
1399380131710267392,india,18,23,LOC,1.0
1399380131710267392,nivritag,82,90,ORG,0.4842
1399380132675084288,guernsey,13,21,ORG,0.5681
1399380134415765505,"""arnopps tudor""",19,33,ORG,0.7432
1399380134415765505,tudor hi,130,138,PER,0.5973
1399380134583488512,johnson,74,81,PER,0.9997
1399380135099437057,alhamdulillah,101,114,LOC,0.5135
1399380135850221573,us,8,10,LOC,0.9961
1399380136340848642,covid-19,50,58,PER,0.6165
1399380136340848642,pride world city,154,170,LOC,0.5876
1399380137636859920,askanshul lol   new toolkit,1,28,MISC,0.7381
1399380137636859920,juhichawala,38,49,MISC,0.5092
1399380137636859920,deepikapadukone,101,116,MISC,0.688
1399380137636859920,jnu,129,132,ORG,0.8721
1399380137636859920,worldrenowned antinational,144,170,MISC,0.5044
1399380137905295362,pune,21,25,LOC,0.6201
1399380140056924161,txt soobin,44,54,ORG,0.616
1399380140791107593,unknowngoats,51,63,MISC,0.9032
1399380140828905474,rachael henke,17,30,PER,0.999
1399380140828905474,charlie fiordalis,35,52,PER,0.9975
1399380140828905474,dell,82,86,ORG,0.9912
1399380141097119747,india,72,77,LOC,0.9997
1399380141139185679,gop,119,122,MISC,0.6494
1399380141457870853,lee know &amp,68,81,MISC,0.6602
1399380141457870853,seungmin,83,91,PER,0.8075
1399380141457870853,kingdom,134,141,LOC,0.5598
1399380141457870853,stay,192,196,PER,0.9528
1399380141457870853,hyunjinie,234,243,MISC,0.9616
1399380142812798978,house money doc! gotta love it!,22,53,MISC,0.7824
1399380142892388352,brazil,0,6,LOC,0.9997
1399380142892388352,claver-carone,219,232,PER,0.6075
1399365044497006595,encyclopedia of immunotoxicology,103,135,ORG,0.4418
1399365044497006595,tco,145,149,LOC,0.4605
1399365044497006595,th4gukembf,150,160,LOC,0.8889
1399365044949774338,india,0,5,LOC,0.8672
1399365045495156739,metro manila,21,33,LOC,0.7788
1399365045495156739,department of health,106,126,ORG,0.9907
1399365045675515912,barbora urbancová,195,212,PER,0.3748
1399365046342340615,british,0,7,MISC,0.9968
1399365046342340615,london,79,85,LOC,0.9681
1399365046342340615,twickenham,88,98,LOC,0.8952
1399365046405419008,covid-19,66,74,MISC,0.6934
1399365046405419008,north west province,88,107,LOC,0.913
1399365046564708355,sas iot analytics,0,17,ORG,0.7995
1399365046912917510,covid,0,5,ORG,0.3861
1399365046912917510,india,18,23,LOC,0.9965
1399365046912917510,india,227,232,LOC,0.4492
1399365048649256962,jacksonville,74,86,LOC,0.9987
1399365048649256962,northeast florida,91,108,LOC,0.8905
1399365048649256962,duval,118,123,LOC,0.9985
1399365048649256962,clay,125,129,LOC,0.9905
1399365048649256962,st johns,134,143,LOC,0.9667
1399365048879837186,covidvaccine,48,60,MISC,0.6861
1399365048913571841,philippines,4,15,LOC,0.9891
1399365049077145600,north carolina,9,23,LOC,0.7835
1399365049538449412,jammu,51,56,LOC,0.9938
1399365049538449412,kashmir,61,68,LOC,0.9979
1399365049538449412,coronavirus,97,108,MISC,0.9955
1399365049932783617,jammu,51,56,LOC,0.9938
1399365049932783617,kashmir,61,68,LOC,0.9979
1399365049932783617,coronavirus,97,108,MISC,0.9955
1399365051216056326,ai,42,44,MISC,0.7125
1399365051216056326,thewebthisweek,88,102,MISC,0.7255
1399365051614650370,wolverhampton market,12,32,ORG,0.9592
1399365051874742272,healthza sweden,1,16,ORG,0.7455
1399365051874742272,covid19,71,78,MISC,0.7379
1399365051874742272,bbc,243,246,LOC,0.885
1399365053019738113,wuhan,95,100,LOC,0.5908
1399365053284032513,laurenboebert biden,14,33,PER,0.7928
1399365053284032513,memorial day,40,52,MISC,0.9483
1399365054248591363,british,48,55,MISC,0.9997
1399365054248591363,angus dalgleish,67,82,PER,0.9847
1399365054248591363,covid-19,98,106,ORG,0.5449
1399365058212343813,americans,9,18,MISC,0.9571
1399365058212343813,covid-19,49,57,MISC,0.8724
1399365058434584576,memorial day,18,30,MISC,0.8717
1399365058434584576,us,133,137,LOC,0.999
1399365059822768134,2nd covishield,27,41,MISC,0.9011
1399365062020763648,travelwithconfidence,150,170,ORG,0.4475
1399365066609377284,covid19,74,81,MISC,0.733
1399365067552870401,covid-19,91,99,MISC,0.8885
1399365068970618888,metro manila,41,53,LOC,0.775
1399365068970618888,department of…,126,140,ORG,0.9047
1399365085500485633,coronavirus,40,51,MISC,0.6351
1399365085563285511,2nd covishield,27,41,MISC,0.9011
1399365087840718849,portugal,18,26,LOC,0.9953
1399365087840718849,covid-19,58,66,MISC,0.5887
1399365087840718849,portugal,69,77,LOC,0.9897
1399365087840718849,europe,81,87,LOC,0.9998
1399365094404919297,hydro,89,94,ORG,0.8269
1399365098444001282,naukarshah,4,14,LOC,0.493
1399365098444001282,vietnam,16,23,LOC,0.9999
1399365100058804226,ccp,67,70,ORG,0.9708
1399365100058804226,wenjie tan,90,100,PER,0.988
1399365102537789440,oxford-astrazeneca,93,111,ORG,0.6774
1399365102537789440,chadox1,114,121,MISC,0.6663
1399365102537789440,south africa,222,234,LOC,0.7676
1399365105448493065,us,21,23,LOC,0.9993
1399365105507209218,li-meng yan,20,31,PER,0.9769
1399365105507209218,chinese,35,42,MISC,0.9965
1399365105507209218,covid-19,97,105,MISC,0.8082
1399365105507209218,china,132,137,LOC,0.9994
1399365107017256969,covid-19,89,97,MISC,0.8031
1399365107017256969,west piedmont,127,140,LOC,0.8723
1399365107017256969,virginia department of health,205,234,ORG,0.9118
1399365109781311490,ny,0,2,ORG,0.5249
1399365123072987142,sars-cov-2,20,30,ORG,0.4151
1399365124507398148,modi,59,63,PER,0.9832
1399365126319480834,covid19,43,50,MISC,0.9427
1399365127057649669,coronavirus,0,11,MISC,0.8449
1399365127057649669,india,21,26,LOC,0.9999
1399365128144011267,taraji p henson,0,16,PER,0.8426
1399365131310702592,ukmfa,95,100,ORG,0.6228
1399365131310702592,rcn,120,123,ORG,0.9605
1399365139812474884,hurlford community centre,48,73,LOC,0.8304
1399365145256554499,haryana,75,82,LOC,0.9595
1399365145256554499,ml khattar,98,108,PER,0.9987
1399365145256554499,arvind kejriwal,114,129,PER,0.9476
1399365145839558661,british,48,55,MISC,0.9997
1399365145839558661,angus dalgleish,67,82,PER,0.9847
1399365145839558661,covid-19,98,106,ORG,0.5449
1399365150596026370,coronavirus,40,51,MISC,0.6351
1399365150814130181,coronavirus,0,11,MISC,0.8217
1399365150814130181,uk,12,14,LOC,0.8073
1399365150814130181,indian,86,92,MISC,0.9706
1399365152022175758,south african,0,13,MISC,0.9762
1399365152022175758,cyril ramaphosa,24,39,PER,0.9995
1399365152022175758,covid-19,132,140,MISC,0.6863
1399365157122281472,india,48,53,LOC,0.9988
1399365161744572425,vietnam,45,52,LOC,0.9999
1399365161744572425,hanoi,63,68,LOC,1.0
1399365161744572425,vietnam,129,136,LOC,0.9996
1399365167864074242,lake eola,63,72,LOC,0.7978
1399365167864074242,waterford lakes,101,116,LOC,0.9192
1399365167864074242,lake underhill,124,138,LOC,0.793
1399365167864074242,leu gardens,204,215,LOC,0.771
1399365171353694212,changjun wang,89,102,PER,0.5577
1399365171353694212,pla eastern theater command,110,137,ORG,0.9752
1399365172431577091,americans,9,18,MISC,0.9571
1399365172431577091,covid-19,49,57,MISC,0.8724
1399365175346556928,covid-19,91,99,MISC,0.8885
1399365176734932994,western australia,31,48,LOC,0.8564
1399365176734932994,mcgowan,90,97,ORG,0.506
1399365178840567808,india,0,5,LOC,0.9853
1399365178840567808,fm sitharaman,51,64,ORG,0.8071
