Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1432251743367155713,latinoamerica,135,148,LOC,0.999
1432251744348606464,luis camera,138,149,PER,0.9999
1432251744348606464,accagustina,197,208,ORG,0.9989
1432251744638095360,méxico,0,6,LOC,0.9999
1432251745619648514,mdot45932033,4,16,MISC,0.5151
1432251746529816579,eeuu,0,4,ORG,0.987
1432251747553009664,covid-19,55,63,MISC,0.9998
1432251747553009664,debunkingborat,112,126,MISC,0.94
1432251747553009664,sachabaroncohen,165,180,PER,0.9941
1432251749771927552,covid,32,37,MISC,0.9988
1432251749771927552,andalucía,41,50,LOC,1.0
1432251750455468033,covid-19,64,72,MISC,0.9999
1432251751617417219,covid-19,24,32,MISC,0.999
1432251751617417219,américa latina,52,66,LOC,0.9999
1432251755371409410,españa,0,6,LOC,1.0
1432251755748859905,mariarri,4,12,PER,0.9763
1432251761478225920,kemikocruz,4,14,ORG,0.931
1432251761478225920,loayza,121,127,LOC,0.9998
1432251768176615426,mogssu,1,7,PER,0.9947
1432251771448172547,biblewords3,4,15,ORG,0.9761
1432251771448172547,balancecovid,17,29,MISC,0.9983
1432251771448172547,covid-19,66,74,MISC,0.9997
1432251771448172547,venezuela,76,85,LOC,1.0
1432251771448172547,miranda,160,167,LOC,1.0
1432251773402615808,pfizer,39,45,ORG,0.9999
1432251773402615808,covid-19,95,103,MISC,0.9999
1432251775168434177,unión europea,3,16,ORG,0.9999
1432251775168434177,españa,26,32,LOC,0.9962
1432251775168434177,covid,68,73,MISC,0.5081
1432251775894106113,biblewords3,4,15,ORG,0.998
1432251775894106113,covid-19,139,147,MISC,0.9999
1432251780440670213,covid-19,94,102,MISC,0.9996
1432251784714723328,covid19,40,47,MISC,0.9999
1432251790687444992,patilla,7,14,MISC,0.7701
1432251790687444992,fc barcelona,47,59,ORG,0.9999
1432251790687444992,covid-19,106,114,MISC,0.9999
1432251790892863490,centro histórico,69,85,LOC,0.9999
1432251790892863490,covid-19,195,203,MISC,0.9999
1432251795192037381,paso2021,0,8,MISC,0.9995
1432251795192037381,covid-19,76,84,MISC,0.9984
1432251795192037381,baenegocios,90,101,ORG,0.9998
1432251795217264641,paso2021,0,8,MISC,0.9995
1432251795217264641,covid-19,76,84,MISC,0.9975
1432251795217264641,baenegocios,90,101,ORG,0.9997
1432251795263344643,paso2021,0,8,MISC,0.9996
1432251795263344643,covid-19,76,84,MISC,0.9997
1432251797612244994,covid-19,152,160,MISC,0.9999
1432251797842898947,flmirones,4,13,PER,0.9261
1432251797842898947,mironews,15,23,ORG,0.8776
1432251797842898947,covid,52,57,MISC,0.9999
1432251797842898947,sars-cov-2,76,86,MISC,0.9998
1432251806818701320,angelam69186983,4,19,PER,0.9998
1432251806818701320,maria08515,22,32,PER,0.9725
1432251806818701320,enriquedediegov,34,49,PER,0.9969
1432251809347915778,consenso atención integral al paciente post-covid,67,116,MISC,0.9409
1432251809347915778,covid19,181,188,MISC,0.9993
1432251809926729728,telesurtv,4,13,ORG,0.9459
1432251809926729728,salud de venezuela,34,52,MISC,0.9974
1432251817602203651,canalmsp,0,8,MISC,0.9214
1432251817602203651,covid,39,44,MISC,0.7037
1432251817602203651,19,46,48,MISC,0.5732
1432251817602203651,covid-19,106,114,MISC,0.9994
1432251838401859590,diego_rebollo,4,17,PER,0.9994
1432251838401859590,covid,119,124,MISC,0.9995
1432251839567831040,long covid,3,13,MISC,0.9994
1432251839567831040,señorllevamepronto,36,54,MISC,0.9352
1432251839764959240,pajaropolitico,4,18,ORG,0.9982
1432251839764959240,hoyenanimal,20,31,ORG,0.9163
1432251839764959240,covid,70,75,MISC,0.9999
1432251849231507457,maria08515,4,14,PER,0.9221
1432251849231507457,oms,117,120,ORG,0.5723
1432251864796520448,serviciosccoo,4,17,ORG,0.6091
1432251864796520448,covid,107,112,MISC,0.9997
1432251865643769856,🇫🇮,0,2,LOC,0.8784
1432251865643769856,finlandia,43,52,LOC,1.0
1432251867527008263,covid-19,94,102,MISC,0.9996
1432251872463708164,bipolar19034776,1,16,PER,0.6007
1432251872463708164,wawa,92,96,MISC,0.9997
1432251899663761412,juliorazona,4,15,PER,0.9989
