Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1414417443578068996,delta rona,16,26,ORG,0.3732
1414417443578068996,anotherone,47,57,MISC,0.4842
1414417443578068996,lambda  lambda variant of covid-19 coronavirus is spreading,65,124,MISC,0.8145
1414419073623109635,twitter,37,44,ORG,0.9322
1414419073623109635,rona,59,63,PER,0.9521
1414404140923428865,lord jagannath,0,14,PER,0.6726
1414404140923428865,rath yatra,17,27,LOC,0.6445
1414404140923428865,ahmedabad,40,49,LOC,0.9999
1414404140923428865,yatra,123,128,LOC,0.733
1414404140923428865,gujarat,168,175,LOC,0.5576
1414404140923428865,gujaratpolice,177,190,LOC,0.6258
1414404141422727172,england,39,46,LOC,0.9731
1414404143238848514,dumaguete,29,38,LOC,0.8927
1414404143238848514,negros oriental,89,104,LOC,0.8796
1414404143238848514,piapi beach,130,141,LOC,0.9534
1414404143238848514,flomil rey labarento,167,187,PER,0.9912
1414404143238848514,dumaguete,238,247,LOC,0.722
1414404143289151495,las vegas,48,57,LOC,0.9812
1414404143872155651,utah,91,95,LOC,0.9982
1414404147760156675,stampede,36,44,MISC,0.4852
1414404149081427969,delta,34,39,ORG,0.3935
1414404150280876035,gladysb lol,14,25,LOC,0.5746
1414404150385856516,realcandaceo biden,1,19,PER,0.9406
1414404150385856516,cubans,159,165,MISC,0.9935
1414404150385856516,cubans,202,208,MISC,0.9722
1414404150385856516,biden,230,235,PER,0.9849
1414404150406914052,texas,30,35,LOC,0.9944
1414404150406914052,cpac,36,40,MISC,0.6423
1414404150406914052,donald trump,66,78,PER,0.9996
1414404150406914052,save america pac,115,131,ORG,0.607
1414404152386412544,olympic games,1,14,MISC,0.7057
1414404152386412544,tokyo,18,23,LOC,0.9967
1414404152956837889,nsw,25,28,LOC,0.9734
1414404152956837889,nsw,43,46,ORG,0.5016
1414404152956837889,greater sydney,119,133,LOC,0.5822
1414404153703649281,no scott,0,8,PER,0.5999
1414404154416631814,cuba,60,64,LOC,0.9985
1414404156803084288,cubans,29,35,MISC,0.9899
1414404156803084288,cuba,61,65,LOC,0.9273
1414404157138690048,deva-marie,248,258,PER,0.9084
1414404157390266368,ccp,29,32,ORG,0.6523
1414404160745877505,cuba,69,73,LOC,0.9988
1414404162553536518,sarscov2,76,84,ORG,0.4593
1414404162918436870,covid19,0,7,ORG,0.6217
1414404164289929216,us,46,48,LOC,0.9864
1414404164289929216,cuba,88,92,LOC,0.9924
1414404164289929216,us,103,105,LOC,0.9963
1414404164705214467,covid19,31,38,MISC,0.7219
1414404164705214467,ccp,71,74,ORG,0.9935
1414404164705214467,ccp,90,93,ORG,0.8502
1414404165820985344,covid19,0,7,ORG,0.4155
1414404166349467648,lucknow,37,44,LOC,0.3987
1414404167397953536,united way of the blue mountains,56,88,ORG,0.9431
1414404168484331530,ocean grove choir festival,34,60,MISC,0.8468
1414404169931313157,kanon ichijyo,15,28,PER,0.9921
1414404169931313157,kanon,113,118,PER,0.994
1414404170384388097,ugandan,22,29,MISC,0.9963
1414404170384388097,covid-victim,69,81,MISC,0.735
1414404171806113792,masbate,17,24,ORG,0.6316
1414404171806113792,hannah arnold,27,40,PER,0.982
1414404171806113792,bb pilipinas international 2021,53,84,MISC,0.6229
1414404171806113792,bbpilipinas2021,96,111,MISC,0.6252
1414404171822944261,myanmar,101,108,LOC,0.9992
1414404173538504704,journal of the undead,0,21,ORG,0.7311
1414404173538504704,new york outbreak sg,23,44,ORG,0.554
1414404173538504704,cassandra taylor,147,163,PER,0.9916
1414404174679212034,euilhp7xlg,90,100,LOC,0.9009
1414404176440741888,us,0,2,LOC,0.9934
1414404176440741888,us,228,230,LOC,0.981
1414404177401290761,brits !,69,76,MISC,0.4428
1414404177401290761,euro2020final italyvsengland italy england,78,120,LOC,0.4625
1414404178462613516,delta,0,5,LOC,0.5104
1414404180274409476,futa,0,4,MISC,0.2787
1414404181650198528,russian roulette,104,120,MISC,0.8388
1414404182472159233,nsw,33,36,LOC,0.7697
1414404182472159233,nsw,108,111,LOC,0.9765
1414404184967827456,condolenc,130,139,ORG,0.3605
1414404187660513280,nsw,13,16,ORG,0.5949
1414404187845120000,onlyfans,46,54,MISC,0.5261
1414404188243595270,modi gov,58,66,ORG,0.3306
1414404188520419330,lnp,102,105,ORG,0.9464
1414404188717654018,leona lewis,14,25,ORG,0.7449
1414404189925511172,brett,9,14,LOC,0.7287
1414404189925511172,eastern suburbs,64,79,LOC,0.9151
1414404189925511172,bondi cluster,99,112,MISC,0.5617
1414404191246864391,twitter,4,25,MISC,0.8636
1414404191246864391,cuba,71,75,LOC,0.9996
1414404191246864391,covid-19,115,123,MISC,0.5245
1414404193142595587,us,192,195,LOC,0.9924
1414404193142595587,liberty,294,301,ORG,0.6369
1414404193373274119,covid,31,36,ORG,0.4966
1414404193603964929,cdc,114,117,ORG,0.9993
1414404195269189635,govrondesantis,52,66,MISC,0.8282
1414404195269189635,covid19,115,122,MISC,0.8229
1414404195915079685,israel,37,43,LOC,0.9997
1414404195915079685,delta,115,120,LOC,0.7225
1414404196217069569,zuma,72,76,PER,0.9884
1414404198104399876,singapore,13,22,LOC,0.9973
1414404198104399876,malaysia,75,83,LOC,0.9967
1414404198788214788,wabuula,0,7,PER,0.5319
1414404198788214788,european finals,180,195,MISC,0.7023
1414404198888710150,dpm,39,42,ORG,0.4736
1414404201313153027,rob schneider,21,34,PER,0.9949
1414404201875128320,cdc,38,41,ORG,0.9823
1414404204341260291,dpm,39,42,ORG,0.4736
1414404204479848450,olivia,39,45,PER,0.9403
1414404204660207626,covid19,0,7,ORG,0.5673
1414404204660207626,commishdiaz,30,41,MISC,0.5759
1414404205075386383,genocidal military coup,63,86,MISC,0.5306
1414404205075386383,myanmar,98,105,LOC,0.9997
1414404205935271936,cuba,19,23,LOC,0.9984
1414404206165860352,myanmar,24,31,LOC,0.3353
1414404206165860352,new sac junta order  tragic,64,91,MISC,0.5871
1414404206165860352,facebook,100,108,ORG,0.5287
1414404206841286657,lol,35,38,LOC,0.6341
1414404210032975873,az,39,41,ORG,0.4683
1414404210280435717,nsw,64,67,LOC,0.9981
1414404210645475328,chime,16,21,ORG,0.3854
1414404210645475328,americans,115,124,MISC,0.9995
1414404211031232512,raf,4,7,LOC,0.7883
1414404211031232512,sydney,17,23,LOC,0.9896
1414404211031232512,sydney,81,87,LOC,0.9987
1414404211031232512,vic,135,138,PER,0.5767
1414404215242252288,euilhp7xlg,77,87,LOC,0.8964
1414404216169324545,covid,43,48,LOC,0.873
1414404217318559751,us,46,48,LOC,0.9864
1414404217318559751,cuba,88,92,LOC,0.9924
1414404217318559751,us,103,105,LOC,0.9963
1414404217406558210,australia,70,79,LOC,0.9402
1414404222066561024,twitter,4,25,MISC,0.8636
1414404222066561024,cuba,71,75,LOC,0.9996
1414404222066561024,covid-19,115,123,MISC,0.5245
1414404222439673861,myanmar,24,31,LOC,0.3353
1414404222439673861,new sac junta order  tragic,64,91,MISC,0.5871
1414404222439673861,facebook,100,108,ORG,0.5287
1414404225036021763,india,28,33,LOC,0.9984
1414404225036021763,covaxin,35,42,MISC,0.8126
1414404225329684483,sjakesroberts,99,112,PER,0.4883
1414404226357207040,msu-iit 53rd charter day celebration,18,54,MISC,0.8677
1414404226567086086,san francisco,64,77,LOC,0.9983
1414404226567086086,covid,112,117,MISC,0.7046
1414404228248838144,gaya,55,59,LOC,0.9621
1414404228248838144,raj kumar singh traffic incharge gaya police,128,172,ORG,0.7276
1414404228248838144,sp gaya,197,204,ORG,0.6354
1414404230274764800,covid19,106,113,MISC,0.6606
1414404230501314565,philmurphy,18,28,ORG,0.9175
1414404232501886984,biden administration,47,67,ORG,0.883
1414404232501886984,soscuba,91,98,ORG,0.554
1414404233496076288,cdc,17,20,ORG,0.5773
1414404233496076288,who,22,25,MISC,0.6012
1414404233496076288,fda,35,38,ORG,0.9708
