Tweet_ID,Sentiment_Label,Logits_Neutral,Logits_Positive,Logits_Negative
1446671759877545984,negative,0.5280553102493286,-0.013931497931480408,1.0380964279174805
1446671759906848770,negative,1.2733839750289917,-1.0514520406723022,2.350569486618042
1446671760116666369,neutral,1.450297236442566,0.51468425989151,0.23398862779140472
1446671760334589953,neutral,2.0306522846221924,-0.39500150084495544,1.0761010646820068
1446671760888197121,positive,0.2762317955493927,0.5893380641937256,0.44662630558013916
1446671760942780418,negative,0.7327068448066711,-1.1286489963531494,3.267343044281006
1446671761106358275,neutral,3.0948143005371094,2.0735232830047607,-1.0870463848114014
1446671761618006017,neutral,3.3873989582061768,3.113584280014038,-1.7773094177246094
1446671762725482497,neutral,1.6853235960006714,0.992231547832489,0.31346777081489563
1446671763383984131,negative,0.910641610622406,0.3464166224002838,1.9605027437210083
1446671763941871616,neutral,1.0422722101211548,0.9376260638237,0.9802398085594177
1446671764113829890,neutral,2.217294692993164,-0.5645017623901367,1.6756941080093384
1446671764336041984,positive,1.549426555633545,3.170858383178711,-0.5943840742111206
1446671765766168581,negative,1.4370336532592773,-0.8975334763526917,2.0574231147766113
1446671767095832579,neutral,4.089773178100586,2.804337501525879,-1.9790071249008179
1446671768098263043,negative,0.8616419434547424,-0.6381034255027771,2.370980739593506
1446671768387739654,negative,0.8283014297485352,0.7508389353752136,1.259921908378601
1446671768568008707,neutral,1.5277000665664673,0.8772724270820618,0.5455665588378906
1446671771503980544,neutral,1.4946222305297852,-0.3587438762187958,0.6746119260787964
1446671771789365254,neutral,0.7933909296989441,-0.16796132922172546,0.6374919414520264
1446671771860553728,neutral,1.4200114011764526,-0.3747289478778839,0.9826991558074951
1446671773538291712,negative,1.1345676183700562,-0.27131393551826477,1.5828394889831543
1446671773563555841,negative,1.0397571325302124,-1.0281885862350464,3.0225515365600586
1446671773827731459,neutral,2.4597220420837402,-0.9976873397827148,1.6627274751663208
1446671774410752008,neutral,1.4698482751846313,0.2475760281085968,1.2710065841674805
1446671776977760260,neutral,1.1191774606704712,-0.45011863112449646,1.0812077522277832
1446671777808072705,neutral,3.0235838890075684,2.4590606689453125,-1.1157630681991577
1446671777929830401,negative,0.48268067836761475,-0.4888310134410858,2.9551453590393066
1446671780211478528,negative,1.5403462648391724,-0.9974345564842224,1.8150831460952759
1446671780375113731,neutral,1.4603193998336792,1.0216645002365112,-0.32265669107437134
1446671780651831296,negative,0.5860810279846191,-1.0963088274002075,3.222161054611206
1446671781050261512,neutral,1.9859650135040283,1.1620174646377563,-0.3626551330089569
1446671781692067841,negative,0.1616906225681305,0.03638205677270889,1.5062144994735718
1446671782430363649,negative,1.1049147844314575,-0.007251918315887451,1.6568937301635742
1446671783000637445,positive,1.2997971773147583,2.156186580657959,0.4875529706478119
1446671783176785924,positive,1.2314703464508057,2.5835421085357666,-0.6570539474487305
1446671783642361856,positive,1.2314703464508057,2.5835421085357666,-0.6570539474487305
1446671784204402690,neutral,1.8140907287597656,-0.917740523815155,1.7103493213653564
1446671784695189507,negative,0.9170016646385193,-0.8812010288238525,3.0531516075134277
1446671785928413188,negative,0.3413044810295105,-0.6507378816604614,2.6824612617492676
1446671786033106951,positive,0.7425236105918884,2.121178388595581,0.06451109796762466
1446671786452545537,negative,0.9031797647476196,0.6054749488830566,1.113694190979004
1446671786679078912,negative,1.1951888799667358,-0.94766765832901,3.038196086883545
1446671789044682759,neutral,1.9147809743881226,-0.29496920108795166,1.013508915901184
1446671789183029249,neutral,0.8627977967262268,0.7183592319488525,0.1766100525856018
1446671789283688450,neutral,3.796252727508545,2.5496699810028076,-1.324453592300415
1446671789338341378,negative,0.8929916024208069,-0.1611117422580719,1.6875227689743042
1446671790454022144,negative,1.4028371572494507,0.12035226821899414,1.476758360862732
1446671790558756878,positive,0.6096065640449524,0.9773260951042175,0.15567335486412048
1446671791443824642,positive,1.2314703464508057,2.5835421085357666,-0.6570539474487305
1446671791523602436,neutral,1.703931450843811,-0.1364658772945404,0.867079496383667
1446671792064450565,negative,1.0760256052017212,-0.0012213736772537231,1.63606858253479
1446671794031710209,neutral,1.2736636400222778,0.5637638568878174,0.03787465766072273
1446671794392473602,neutral,1.900774359703064,-0.16385942697525024,1.1915032863616943
1446671795659157507,negative,1.1645691394805908,-0.11905648559331894,1.4206937551498413
1446671797827428354,negative,1.0992096662521362,-0.7313036322593689,2.0175940990448
1446671798792114178,neutral,1.390632152557373,1.227677822113037,0.024928772822022438
1446671800025300994,neutral,2.5985066890716553,1.3020317554473877,-0.3050772547721863
1446671800528670726,negative,1.3954341411590576,-0.27685418725013733,1.46757173538208
1446671800667029510,neutral,2.18813157081604,0.25009119510650635,0.3592693507671356
1446671800876744713,neutral,1.7740105390548706,0.16650281846523285,0.9449477791786194
1446671801342255104,neutral,2.4864487648010254,1.1924467086791992,-0.7637463808059692
1446671801359081482,neutral,1.4200114011764526,-0.3747289478778839,0.9826991558074951
1446671802185437184,negative,0.5280553102493286,-0.013931497931480408,1.0380964279174805
1446671802189684737,positive,0.6571463942527771,1.1367223262786865,0.5301027297973633
1446671802265214977,negative,0.3413044810295105,-0.6507378816604614,2.6824612617492676
1446671802546237444,negative,0.3413044810295105,-0.6507378816604614,2.6824612617492676
1446671802818699273,positive,1.1638065576553345,1.9274215698242188,-0.5415480136871338
1446671803447857155,neutral,1.2761434316635132,0.1932041496038437,0.8086950182914734
1446671803682799619,neutral,1.634073257446289,1.4997421503067017,-0.38342776894569397
1446671803707953158,negative,0.8771286606788635,-0.5822418928146362,2.1337504386901855
1446671803829555209,positive,1.787381887435913,2.667395830154419,-1.1105215549468994
1446671805054291968,negative,1.3269566297531128,-0.9428618550300598,2.4297192096710205
1446671805482143744,neutral,1.2791465520858765,-0.050229765474796295,1.0587297677993774
1446671807252205578,neutral,1.1824779510498047,0.006604127585887909,0.7220154404640198
1446671807713398792,neutral,1.1043405532836914,0.5123287439346313,0.5367361903190613
1446671808095260672,positive,1.2390968799591064,1.5283223390579224,-0.38383856415748596
1446671808258736128,neutral,1.343178391456604,0.8794457316398621,1.1014726161956787
1446671810511134721,negative,0.8442481160163879,-0.12470702081918716,1.1360539197921753
1446671812582985732,negative,0.9092623591423035,-0.7311869859695435,2.271404266357422
1446671813543608323,neutral,3.006437063217163,1.4789329767227173,-0.4766489863395691
1446671814290288640,positive,0.9813835024833679,0.9983458518981934,0.6986518502235413
1446671814311043078,neutral,1.6258196830749512,-0.924937903881073,1.6018856763839722
1446671816307527681,negative,1.1018483638763428,-0.5102053880691528,1.6637027263641357
1446671817700171779,negative,0.3413044810295105,-0.6507378816604614,2.6824612617492676
1446671817859608578,neutral,1.7978591918945312,0.6825603246688843,0.7455142140388489
1446671817909829641,neutral,1.6044738292694092,1.011112928390503,0.031824443489313126
1446671821764534274,positive,0.6029443740844727,3.2978641986846924,-0.7473626732826233
1446671822313771009,negative,1.0417900085449219,-0.9243589639663696,2.380034923553467
1446671822922129413,negative,0.9743210077285767,-0.8269634246826172,2.1090281009674072
1446671822964072451,positive,2.02020525932312,2.0389294624328613,-0.24901269376277924
1446671823417057280,negative,0.7327068448066711,-1.1286489963531494,3.267343044281006
1446671824805269505,negative,0.9872755408287048,-1.138612985610962,3.15454363822937
1446671825069649920,positive,1.2314703464508057,2.5835421085357666,-0.6570539474487305
1446671825526829057,neutral,1.3679558038711548,-0.04330349713563919,1.2695871591567993
1446671825639985157,negative,0.8376567363739014,0.7273253798484802,1.6007906198501587
1446671826604548099,neutral,0.7746423482894897,0.209937185049057,0.3212449550628662
1446671827032543235,negative,1.2018269300460815,-1.3978233337402344,3.760005474090576
1446671827296739332,negative,1.006643533706665,-1.2064045667648315,3.089599847793579
1446671827929952267,neutral,1.651213526725769,-0.05085233598947525,1.0733323097229004
1446671829079232516,negative,0.8910068869590759,0.10159146785736084,0.9395264983177185
1446671829880430592,negative,1.2229018211364746,-0.4914177358150482,1.7274118661880493
1446671830144544768,neutral,1.9584585428237915,0.06154736131429672,1.1074308156967163
1446671830656471046,neutral,2.132070302963257,0.4762076139450073,0.32227107882499695
1446671832086626304,positive,1.726906657218933,4.66633415222168,-1.6325846910476685
1446671833378349058,negative,0.295554518699646,-0.5372169017791748,2.8977677822113037
1446671834238312450,neutral,1.970327615737915,0.38339763879776,0.9866615533828735
1446671834565406725,neutral,1.8972058296203613,-0.20740580558776855,0.6412845849990845
1446671835286757376,positive,0.6298677325248718,7.157084941864014,-0.9837151765823364
1446671835513298946,neutral,1.9119141101837158,-0.4019753038883209,1.8833283185958862
1446671835513307141,negative,0.9968793988227844,0.2543010711669922,1.704172134399414
1446671836545175552,negative,1.6477962732315063,-0.34501227736473083,1.7042995691299438
1446671838319300615,negative,1.0332629680633545,0.19045457243919373,2.223461151123047
1446671838474539010,negative,0.46501079201698303,-0.6031815409660339,2.6978180408477783
1446671838478680066,negative,1.1389827728271484,-0.6869155168533325,1.4546122550964355
1446671838847795206,neutral,2.7185184955596924,0.900600016117096,-0.19009114801883698
1446671839187677184,positive,0.8905444741249084,1.1721253395080566,0.023964565247297287
1446671839875387397,negative,0.21211667358875275,-0.6550776362419128,2.465420961380005
1446671840475185152,negative,0.49442577362060547,-1.230239987373352,4.017692565917969
