Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1458034951790678016,drmgonzalez7,4,16,PER,0.9865
1458038084268855301,drmgonzalez7,4,16,PER,0.9865
1458038277978591236,g0thcrocs,1,10,MISC,0.9285
1458038277978591236,antivax,11,18,MISC,0.9999
1458026580190564353,azpor,10,15,MISC,0.9982
1458026580190564353,luz,42,45,MISC,0.7804
1458026580190564353,gas,51,54,MISC,0.9471
1458026580190564353,neuroderechos,197,210,MISC,0.9977
1458026580190564353,energía nuclear  economia medioambiente,213,252,MISC,0.9822
1458026580190564353,nft,253,256,MISC,0.9548
1458026580190564353,covid19,257,264,MISC,0.9176
1458026580316508160,méxico,16,22,LOC,0.9995
1458026580316508160,covid-19,65,73,MISC,0.9999
1458026580547080201,billius27,4,13,ORG,0.9951
1458026580547080201,canada,15,21,LOC,0.8533
1458026580547080201,billius27,55,64,MISC,0.9803
1458026580882698246,covid- 19,82,91,MISC,0.985
1458026581344071681,covid-19,30,38,MISC,0.9999
1458026581440581633,meterlapataes vacunarse covid19,0,31,MISC,0.9998
1458026582736527360,esnoticia,0,9,MISC,0.7342
1458026582736527360,ejecutiva de la república,31,56,ORG,0.9999
1458026582736527360,delcyrodriguezv,59,74,PER,0.9573
1458026582736527360,plan nacional de vacunación,95,122,MISC,0.9998
1458026582736527360,covid19,133,140,MISC,0.9999
1458026583038562304,venezuela,12,21,LOC,1.0
1458026583038562304,covid19,43,50,MISC,0.9999
1458026583713792001,inconforme75,4,16,ORG,0.5492
1458026583713792001,hospital universitario de gante,24,55,ORG,0.9997
1458026583713792001,🇧🇪,59,61,LOC,0.9653
1458026583713792001,bélgica,61,68,LOC,1.0
1458026584544215040,ceapa,4,9,ORG,0.9928
1458026584544215040,science,126,133,ORG,0.9171
1458026585190141957,ops,44,47,ORG,0.9961
1458026585190141957,covid-19,64,72,MISC,0.9999
1458026585295134721,covid19,0,7,MISC,0.6745
1458026585798295556,esnoticia,0,9,ORG,0.886
1458026585798295556,abdala,41,47,MISC,0.9997
1458026585798295556,venezuela,57,66,LOC,1.0
1458026585798295556,plan de inmunización,84,104,MISC,0.9999
1458026585798295556,covid19,115,122,MISC,0.9999
1458026585798295556,nicolasmaduro,147,160,ORG,0.6893
1458026587845283845,roberto,60,67,PER,0.9997
1458026591762608130,anzoátegui,0,10,LOC,0.9999
1458026591762608130,simón rodríguez,26,41,LOC,0.9999
1458026591762608130,seguro social dr héctor farías,115,146,MISC,0.6846
1458026592010072066,covid,0,5,MISC,0.9518
1458026592010072066,mineducacionsfe,204,219,ORG,0.9998
1458026593377476609,ant52529536jose,4,19,PER,0.9989
1458026595332001797,grecia,3,9,LOC,0.9999
1458026598762962951,celtic,29,35,ORG,0.9994
1458026598762962951,celticfc,37,45,ORG,0.9998
1458026598762962951,spl,46,49,MISC,0.9854
1458026598762962951,goingfor52,50,60,MISC,0.745
1458026598762962951,covid19,62,69,MISC,0.8983
1458026598762962951,snp,70,73,ORG,0.999
1458026598762962951,nicolasturgeon,75,89,PER,0.9964
