Tweet_ID,NER_Text,Start_Pos,Eng_Pos,NER_Label,Prob
1460775764920524800,instagram,48,57,MISC,0.9132
1460774688326443009,covid-19,62,70,MISC,0.9999
1460774688326443009,agustín alonso gutiérrezcuautlahoy,88,123,PER,0.9785
1460774688326443009,congreso diputados morelos,124,150,ORG,0.9419
1460774688326443009,educación,151,160,MISC,0.9736
1460774688422957056,latinoamérica,81,94,LOC,1.0
1460774688502816768,neurocics,4,13,ORG,0.8854
1460774688502816768,covid,57,62,MISC,0.9998
1460774688502816768,fmri,116,120,MISC,0.9702
1460774688502816768,eeg,123,126,MISC,0.9991
1460774688951574529,miss república dominicana,21,46,MISC,0.9999
1460774688951574529,andrea martínez,48,63,PER,1.0
1460774688951574529,covid-19,113,121,MISC,0.9999
1460774688976691206,elsoldecórdoba,0,14,ORG,0.9932
1460774688976691206,salud,35,40,MISC,0.9998
1460774688976691206,covid-19,91,99,MISC,0.9998
1460774690088230914,lpacosucre,1,11,PER,0.4678
1460774690088230914,osvaldo,21,28,PER,1.0
1460774690088230914,ulpiano,31,38,PER,1.0
1460774690125926404,pulsotendencias,0,15,MISC,0.9874
1460774690125926404,méxico,33,39,LOC,0.9475
1460774690339889152,times square,24,36,LOC,0.9999
1460774690339889152,nueva york,40,50,LOC,1.0
1460774690339889152,covid-19,90,98,MISC,0.9999
1460774690511900677,zulma,13,18,PER,0.9998
1460774690511900677,covid19,90,97,MISC,0.9999
1460774690637688835,miaceleste07,4,16,PER,0.9987
1460774690637688835,covid-19,58,66,MISC,0.9999
1460774690897768453,pfizer,26,32,ORG,0.9999
1460774690897768453,covid19,79,86,MISC,0.9999
1460774690897768453,paxlovid,88,96,MISC,0.9997
1460774690897768453,r,98,99,MISC,0.7629
1460774690956333061,covid19 quillota,13,29,MISC,0.9996
1460774690956333061,pfizer,150,156,MISC,0.9988
1460774690956333061,sinovac,185,192,MISC,0.9999
1460774690956333061,cesfam,225,231,LOC,0.9996
1460774690956333061,san pedro,233,242,LOC,0.9997
1460774690956333061,boco,245,249,LOC,0.774
1460774691002585089,covid-19,108,116,MISC,0.9999
1460774691279237126,depaís,0,6,ORG,0.9937
1460774691279237126,covid19,188,195,MISC,0.9999
1460774691921031168,esnoticia,0,9,MISC,0.7037
1460774691921031168,ejecutiva de la república,31,56,ORG,0.9999
1460774691921031168,delcyrodriguezv,59,74,PER,0.9572
1460774691921031168,plan nacional de vacunación,95,122,MISC,0.9998
1460774691921031168,covid19,133,140,MISC,0.9999
1460774692109926400,florida,15,22,LOC,1.0
1460774692109926400,covid-19,41,49,MISC,0.9999
1460774694521499648,saludybienestar,13,28,MISC,0.9995
1460774694588600326,4t,8,10,MISC,0.9907
1460774694588600326,covid-19,94,102,MISC,0.9999
1460774694588600326,méxico,150,156,LOC,0.9971
1460774695012212736,meganoticias colima,0,19,MISC,0.9208
1460774695012212736,colima,66,72,LOC,1.0
1460774695012212736,meganoticiasmx,159,173,ORG,0.6396
1460774695012212736,kary_solano1,175,187,PER,0.8289
1460774695012212736,aledatasoy,189,199,ORG,0.9985
1460774695012212736,manuel_posos,201,213,PER,0.8627
1460774695012212736,dinorahaguirre3,215,230,ORG,0.5384
1460774695012212736,ross_venancio,232,245,PER,0.9699
1460774695012212736,vichug3,247,254,PER,0.9901
1460774695012339716,covid-19,143,151,MISC,0.9998
1460774695050039305,tribuna clasespresenciales,0,26,MISC,0.9969
1460774695050039305,república,39,48,ORG,0.7828
1460774695050039305,covid-19,94,102,MISC,0.9998
1460774696186699776,sectorsalud,10,21,ORG,0.6163
1460774696186699776,covid-19,89,97,MISC,0.9999
1460774698892075020,mario_dico50,4,16,PER,0.9354
1460774698892075020,pef-21,27,33,MISC,0.9462
1460774698892075020,programa de vacunación,70,92,MISC,0.9999
1460774698892075020,pef - 22,103,111,MISC,0.9956
1460774698929766403,hugo lópez-gatell,70,87,PER,0.9999
1460774698929766403,salud,106,111,MISC,0.9998
1460774703962812417,covid19,46,53,MISC,0.9999
1460774703962812417,🇵🇪,54,56,LOC,0.9115
1460774703962812417,comisionsaludof,117,132,ORG,0.9997
1460774708463521797,cpcorporw,1,10,ORG,0.9994
1460774708463521797,adamsmithfree,12,25,ORG,0.5558
1460774708463521797,covid-19,104,112,MISC,0.9999
1460774708715085825,covid-19,43,51,MISC,0.9999
1460774708715085825,crown,62,67,MISC,0.9999
1460774712175439874,thairkassam,4,15,PER,0.481
1460774712175439874,covid,75,80,MISC,0.9997
1460774712955392005,jjsaldana,4,13,ORG,0.4041
1460774712955392005,saintalshealth,26,40,ORG,0.999
1460774712955392005,covid19,55,62,MISC,0.9998
1460774712955392005,idaho,125,130,LOC,0.9997
1460774713274347521,envivo,3,9,ORG,0.9999
1460774713274347521,covid-19,39,47,MISC,0.9999
1460774715027505160,yakima,19,25,LOC,0.9998
1460774715027505160,covid-19,53,61,MISC,0.9998
1460774716353003522,pfizer,12,18,ORG,0.9999
1460774716353003522,covid-19,48,56,MISC,0.9999
1460774717972000772,mariolysosap,4,16,PER,0.9997
1460774717972000772,cdc,49,52,ORG,0.9999
1460774718231957508,tepuedeinteresar,0,16,MISC,0.9803
1460774718231957508,covid-19,34,42,MISC,0.9998
1460774718785703942,bajacaliforniasur,0,17,ORG,0.7414
1460774718785703942,covid19,81,88,MISC,0.9993
1460774718785703942,bcscongreso,120,131,ORG,0.5402
1460774718785703942,eda,133,136,ORG,0.9992
1460774718785703942,palacios,137,145,PER,0.9998
1460774719695765510,politicaymas,4,16,ORG,0.9575
1460774719695765510,austria,23,30,LOC,1.0
1460774719699963905,mama 2021,16,25,MISC,0.9994
1460774719699963905,ed sheeran,109,119,PER,0.999
1460774719960104960,argentina,15,24,LOC,1.0
1460774720840900615,vacúnateycuídate,29,45,MISC,0.5735
1460774720840900615,germanenriquen2,89,104,MISC,0.7251
